# TOTAL_GENES = 16361
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster136     COVAR    184   16361       17.118     0.030852       4.7777    0.0001705
Cluster207     COVAR    184   16361       17.826     0.031727       4.9053      0.00014
Cluster136     COVAR    185   16361       14.619     0.026349       4.8292    0.0012361
Cluster217     COVAR    185   16361       37.239     0.044646       7.4906   3.3618e-07
Cluster136     COVAR    186   16361       16.884     0.030429         4.77   0.00020108
Cluster219     COVAR    186   16361       23.999      0.04041       5.2478    2.424e-06
Cluster136     COVAR    187   16361       17.462     0.031472       4.7716    0.0001268
Cluster221     COVAR    187   16361       15.148     0.027954       4.4967   0.00037874
Cluster136     COVAR    188   16361       16.894     0.030449       4.7921   0.00021213
Cluster222     COVAR    188   16361       15.966     0.029045       4.7711   0.00041026
Cluster136     COVAR    189   16361       16.474     0.029692       4.7946   0.00029608
Cluster224     COVAR    189   16361       24.061     0.034047       6.2384   5.7686e-05
Cluster136     COVAR    190   16361       16.174      0.02915       4.7966   0.00037424
Cluster225     COVAR    190   16361       23.603     0.036929       5.6237   1.3607e-05
Cluster136     COVAR    191   16361        16.34     0.029451       4.8027     0.000335
Cluster226     COVAR    191   16361       23.788     0.032838       6.3379   8.7629e-05
Cluster136     COVAR    192   16361       14.894     0.026844       4.8542    0.0010788
Cluster228     COVAR    192   16361       29.344      0.03726       7.1307    1.946e-05
Cluster136     COVAR    193   16361       15.303     0.027581       4.8202   0.00075149
Cluster229     COVAR    193   16361       28.977     0.040231       6.4702   3.7877e-06
Cluster136     COVAR    194   16361       17.103     0.030824       4.7871   0.00017729
Cluster230     COVAR    194   16361       18.315     0.027444       5.6873   0.00064172
Cluster136     COVAR    195   16361       15.933     0.028717       4.8245   0.00048028
Cluster231     COVAR    195   16361       24.532     0.032688       6.7126   0.00012928
Cluster136     COVAR    196   16361       16.652     0.030013       4.8117   0.00027009
Cluster232     COVAR    196   16361       20.496     0.027877       6.6034   0.00095703
Cluster136     COVAR    197   16361       16.253     0.029293       4.8035   0.00035873
Cluster233     COVAR    197   16361       25.698     0.034218       6.6869   6.1022e-05
Cluster136     COVAR    198   16361       15.734     0.028357       4.8063   0.00053238
Cluster234     COVAR    198   16361       31.668     0.039243       7.1817   5.2176e-06
Cluster136     COVAR    199   16361       16.687     0.030075       4.8018   0.00025609
Cluster242     COVAR    199   16361       23.327     0.029942       7.0198    0.0004464
Cluster136     COVAR    200   16361       16.986     0.030614        4.775   0.00018801
Cluster250     COVAR    200   16361       22.353     0.037756       5.5552   2.8785e-05
Cluster136     COVAR    201   16361       17.351     0.031271        4.769   0.00013778
Cluster251     COVAR    201   16361       21.763     0.034077       5.7777    8.304e-05
Cluster136     COVAR    202   16361         16.8     0.030278       4.7843   0.00022362
Cluster252     COVAR    202   16361       23.717     0.035021       6.2184   6.8668e-05
Cluster136     COVAR    203   16361       16.826     0.030326       4.7924    0.0002239
Cluster269     COVAR    203   16361        23.89      0.03153       6.9534   0.00029635
Cluster136     COVAR    204   16361        17.18     0.030964       4.7808   0.00016365
Cluster271     COVAR    204   16361        21.58     0.030979       6.4043   0.00037733
Cluster136     COVAR    205   16361       17.397     0.031355       4.7664   0.00013167
Cluster272     COVAR    205   16361        20.17     0.036448       5.1886   5.0929e-05
Cluster136     COVAR    206   16361       16.302     0.029382       4.7967    0.0003395
Cluster273     COVAR    206   16361       27.787     0.037135       6.9179   2.9673e-05
Cluster136     COVAR    207   16361       17.293     0.031167         4.77   0.00014479
Cluster275     COVAR    207   16361       23.224     0.034879        6.097   7.0069e-05
Cluster136     COVAR    208   16361       16.894     0.030448       4.7756   0.00020258
Cluster283     COVAR    208   16361       27.848        0.038       6.7156   1.6966e-05
Cluster136     COVAR    209   16361       17.598     0.031718       4.7671   0.00011182
Cluster284     COVAR    209   16361       21.498     0.031275       6.2901   0.00031661
Cluster136     COVAR    210   16361       17.032     0.030697       4.7784   0.00018299
Cluster286     COVAR    210   16361       24.253     0.034574       6.4832   9.2046e-05
Cluster136     COVAR    211   16361       18.112     0.032644       4.7539   6.9794e-05
Cluster364     COVAR    211   16361       19.794     0.033024       5.2786   8.8857e-05
Cluster136     COVAR    212   16361       18.224     0.032846       4.7502   6.2689e-05
Cluster377     COVAR    212   16361       23.124     0.037775       5.3436   7.5972e-06
Cluster136     COVAR    213   16361       17.858     0.032187       4.7543   8.6593e-05
Cluster378     COVAR    213   16361       21.798     0.036624       4.9969   6.4809e-06
Cluster136     COVAR    214   16361       17.884     0.032233       4.7557   8.5082e-05
Cluster385     COVAR    214   16361       26.056     0.035359       6.4293   2.5456e-05
Cluster136     COVAR    215   16361       17.664     0.031836       4.7647   0.00010518
Cluster386     COVAR    215   16361       16.185     0.029825       4.6598    0.0002579
Cluster136     COVAR    216   16361       17.877      0.03222       4.7594    8.666e-05
Cluster396     COVAR    216   16361       18.597      0.03228       5.2723   0.00021054
Cluster136     COVAR    217   16361       16.619     0.029952       4.7795   0.00025425
Cluster403     COVAR    217   16361       21.065     0.038237       4.8284    6.472e-06
Cluster136     COVAR    218   16361       13.034     0.023491       5.0608    0.0050105
Cluster405     COVAR    218   16361       26.466     0.032678       7.6746    0.0002827
Cluster136     COVAR    219   16361       18.843     0.033961       4.7463   3.6109e-05
Cluster415     COVAR    219   16361       22.684     0.037668       5.1747   5.8755e-06
Cluster136     COVAR    220   16361       17.042     0.030715       4.7863   0.00018567
Cluster422     COVAR    220   16361       23.367     0.029905       6.9776   0.00040681
Cluster136     COVAR    221   16361       14.439     0.026024       4.8342    0.0014119
Cluster426     COVAR    221   16361       40.257     0.044445        8.019   2.6128e-07
Cluster136     COVAR    222   16361       16.094     0.029006       4.7884   0.00038943
Cluster427     COVAR    222   16361       30.777     0.040319       6.5871   1.5031e-06
Cluster136     COVAR    223   16361       16.923       0.0305       4.7809     0.000201
Cluster428     COVAR    223   16361       26.449     0.033857       6.9849   7.6688e-05
Cluster136     COVAR    224   16361       17.881     0.032228       4.7579   8.5906e-05
Cluster429     COVAR    224   16361       22.611     0.033841       6.0875   0.00010225
Cluster136     COVAR    225   16361       17.343     0.031257       4.7756    0.0001414
Cluster430     COVAR    225   16361       18.349     0.029375       5.4716   0.00039997
Cluster206     COVAR    226   16361       8.2586      0.01663       5.9411     0.082262
Cluster207     COVAR    226   16361       13.083     0.023285       6.8713     0.028464
Cluster206     COVAR    227   16361       6.6971     0.013486        4.751     0.079337
Cluster217     COVAR    227   16361       36.047     0.043216       8.3013   7.1004e-06
Cluster206     COVAR    228   16361        9.375     0.018878       4.5988     0.020756
Cluster219     COVAR    228   16361       21.218     0.035728       5.6994   9.8855e-05
Cluster206     COVAR    229   16361       11.556     0.023269       4.6705    0.0066833
Cluster221     COVAR    229   16361       11.523     0.021266        4.958     0.010065
Cluster206     COVAR    230   16361       10.844     0.021835       4.8421     0.012572
Cluster222     COVAR    230   16361       12.276     0.022333       5.4305     0.011898
Cluster206     COVAR    231   16361       10.042     0.020222       4.6939     0.016208
Cluster224     COVAR    231   16361       20.604     0.029156       6.8798    0.0013751
Cluster206     COVAR    232   16361       9.0914     0.018307       4.7203      0.02706
Cluster225     COVAR    232   16361       20.934     0.032754       6.2342   0.00039368
Cluster206     COVAR    233   16361       9.7913     0.019716       4.7895      0.02047
Cluster226     COVAR    233   16361       20.155     0.027822       7.1198    0.0023252
Cluster206     COVAR    234   16361       11.501     0.023158       4.3792    0.0043219
Cluster228     COVAR    234   16361        28.75     0.036506       7.2465   3.6503e-05
Cluster206     COVAR    235   16361       10.303     0.020747       4.4571     0.010408
Cluster229     COVAR    235   16361       27.494     0.038172       6.7394    2.268e-05
Cluster206     COVAR    236   16361       13.428     0.027039       4.3221   0.00094771
Cluster230     COVAR    236   16361       16.946     0.025393       5.7843    0.0016991
Cluster206     COVAR    237   16361        12.14     0.024445       4.3846    0.0028179
Cluster231     COVAR    237   16361       23.242     0.030969       6.8721   0.00036066
Cluster206     COVAR    238   16361       12.303     0.024773        4.488    0.0030643
Cluster232     COVAR    238   16361       17.683     0.024052       6.9381    0.0054115
Cluster206     COVAR    239   16361       11.512     0.023182       4.4408      0.00477
Cluster233     COVAR    239   16361       23.476     0.031259       6.9638   0.00037529
Cluster206     COVAR    240   16361       11.602     0.023362       4.3595     0.003897
Cluster234     COVAR    240   16361       30.373     0.037639       7.3378   1.7524e-05
Cluster206     COVAR    241   16361       15.135     0.030477       4.2251   0.00017092
Cluster242     COVAR    241   16361       25.205     0.032353       6.9579   0.00014638
Cluster206     COVAR    242   16361       15.472     0.031154       4.2172   0.00012237
Cluster250     COVAR    242   16361       23.657     0.039958       5.5268   9.3922e-06
Cluster206     COVAR    243   16361       15.762     0.031738       4.2154   9.2746e-05
Cluster251     COVAR    243   16361       23.196      0.03632       5.7529   2.7799e-05
Cluster206     COVAR    244   16361       15.621     0.031456       4.2162   0.00010609
Cluster252     COVAR    244   16361       25.653     0.037879       6.1731   1.6315e-05
Cluster206     COVAR    245   16361       15.417     0.031045       4.2197   0.00012974
Cluster269     COVAR    245   16361       25.944      0.03424       6.8967   8.4703e-05
Cluster206     COVAR    246   16361       15.418     0.031046       4.2203   0.00012992
Cluster271     COVAR    246   16361       23.061     0.033104       6.3685   0.00014722
Cluster206     COVAR    247   16361       15.494       0.0312       4.2176   0.00011998
Cluster272     COVAR    247   16361       21.078      0.03809       5.1719    2.308e-05
Cluster206     COVAR    248   16361       14.935     0.030073       4.2243   0.00020423
Cluster273     COVAR    248   16361       29.444     0.039351       6.8629   8.9807e-06
Cluster206     COVAR    249   16361       15.135     0.030476       4.2231   0.00016993
Cluster275     COVAR    249   16361       23.965     0.035993       6.0807   4.0733e-05
Cluster206     COVAR    250   16361       15.325     0.030858       4.2184   0.00014072
Cluster283     COVAR    250   16361       29.283     0.039959       6.6824   5.9197e-06
Cluster206     COVAR    251   16361       15.895     0.032007       4.2152    8.168e-05
Cluster284     COVAR    251   16361       23.103     0.033609       6.2654   0.00011373
Cluster206     COVAR    252   16361       15.369     0.030947       4.2194   0.00013558
Cluster286     COVAR    252   16361       25.699     0.036635       6.4488   3.3892e-05
Cluster206     COVAR    253   16361       15.597     0.031406       4.2174   0.00010899
Cluster364     COVAR    253   16361       20.119     0.033566        5.275   6.8672e-05
Cluster206     COVAR    254   16361       16.505     0.033235       4.2136   4.5025e-05
Cluster377     COVAR    254   16361       24.279     0.039662       5.3394    2.741e-06
Cluster206     COVAR    255   16361       16.271     0.032763       4.2131   5.6503e-05
Cluster378     COVAR    255   16361       22.945     0.038552        4.988   2.1304e-06
Cluster206     COVAR    256   16361       14.995     0.030194        4.225   0.00019397
