# TOTAL_GENES = 16231
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster370     COVAR   2755   16231       26.236     0.036473       8.5213    0.0010411
Cluster294     COVAR   2756   16231       40.806     0.056771       8.5726   9.7896e-07
Cluster377     COVAR   2756   16231        21.98     0.035912       6.9877   0.00083072
Cluster294     COVAR   2757   16231       40.703     0.056628       8.5479   9.7065e-07
Cluster386     COVAR   2757   16231       24.506     0.044897       6.0966   2.9335e-05
Cluster294     COVAR   2758   16231       39.657     0.055172       8.6338   2.2046e-06
Cluster388     COVAR   2758   16231       18.363     0.035947       6.0455    0.0011951
Cluster294     COVAR   2759   16231       36.365     0.050592       8.7088    1.496e-05
Cluster389     COVAR   2759   16231       34.181      0.05031       8.2527   1.7344e-05
Cluster294     COVAR   2760   16231       38.469      0.05352       8.6323   4.2036e-06
Cluster396     COVAR   2760   16231       26.381     0.045778       6.8686   6.1642e-05
Cluster294     COVAR   2761   16231       39.908     0.055522        8.629   1.8931e-06
Cluster403     COVAR   2761   16231       18.768     0.034156       6.4133    0.0017178
Cluster294     COVAR   2762   16231       38.719     0.053868       8.6965   4.2859e-06
Cluster404     COVAR   2762   16231        29.92     0.034547       9.9786    0.0013598
Cluster294     COVAR   2763   16231       39.299     0.054675       8.6124   2.5448e-06
Cluster405     COVAR   2763   16231       35.798     0.043011        9.991   0.00017047
Cluster294     COVAR   2764   16231         40.6     0.056484       8.5628   1.0733e-06
Cluster410     COVAR   2764   16231       17.299     0.039897        4.813   0.00016329
Cluster294     COVAR   2765   16231       39.128     0.054436        8.701   3.4787e-06
Cluster415     COVAR   2765   16231       18.883     0.031295       6.8856    0.0030544
Cluster294     COVAR   2766   16231       38.892     0.054108       8.6732   3.6935e-06
Cluster416     COVAR   2766   16231       21.052     0.038108       6.7903   0.00096903
Cluster294     COVAR   2767   16231       39.739     0.055286        8.642    2.151e-06
Cluster417     COVAR   2767   16231        21.89     0.034386       7.5696    0.0019181
Cluster294     COVAR   2768   16231       40.847     0.056828       8.5541   9.0853e-07
Cluster419     COVAR   2768   16231       33.121     0.043508       9.1194   0.00014125
Cluster294     COVAR   2769   16231       35.893     0.049937       8.8107   2.3269e-05
Cluster422     COVAR   2769   16231       34.359      0.04391       9.5858   0.00016963
Cluster294     COVAR   2770   16231       32.939     0.045826        8.897   0.00010732
Cluster424     COVAR   2770   16231       44.938     0.052135       10.501   9.4485e-06
Cluster294     COVAR   2771   16231       37.846     0.052653       8.9816   1.2648e-05
Cluster425     COVAR   2771   16231       21.882     0.026866       10.026     0.014544
Cluster294     COVAR   2772   16231       36.777     0.051166       8.6614   1.0957e-05
Cluster426     COVAR   2772   16231       48.562     0.053596       10.865   3.9531e-06
Cluster294     COVAR   2773   16231       40.357     0.056147       8.5834   1.3036e-06
Cluster427     COVAR   2773   16231       29.061     0.037933       8.8079   0.00048582
Cluster294     COVAR   2774   16231       35.866     0.049898       8.7512   2.0936e-05
Cluster428     COVAR   2774   16231       37.732     0.048328       9.4133   3.0745e-05
Cluster294     COVAR   2775   16231       39.478     0.054923       8.6272   2.3932e-06
Cluster439     COVAR   2775   16231       21.055     0.038299       6.4965   0.00059726
Cluster295     COVAR   2776   16231       16.024     0.027852       9.7412     0.049998
Cluster296     COVAR   2776   16231       22.334     0.034644       10.769     0.019048
Cluster295     COVAR   2777   16231       28.987     0.050382       6.7835   9.7114e-06
Cluster305     COVAR   2777   16231        18.48     0.046067       4.4727   1.8126e-05
Cluster295     COVAR   2778   16231       28.489     0.049517       6.8023   1.4159e-05
Cluster306     COVAR   2778   16231       17.844     0.038184       5.3331   0.00041127
Cluster295     COVAR   2779   16231       28.319     0.049221       6.8079    1.604e-05
Cluster307     COVAR   2779   16231       19.076     0.038593        5.768   0.00047259
Cluster295     COVAR   2780   16231       28.708     0.049897       6.7959   1.2071e-05
Cluster311     COVAR   2780   16231       14.187      0.04225       4.1614   0.00032694
Cluster295     COVAR   2781   16231       30.373     0.052791        6.774   3.7001e-06
Cluster328     COVAR   2781   16231       25.589     0.043479       6.7687   7.8621e-05
Cluster295     COVAR   2782   16231       29.045     0.050482       6.7856   9.4011e-06
Cluster332     COVAR   2782   16231       28.124     0.045172         7.48   8.5361e-05
Cluster295     COVAR   2783   16231       27.516     0.047826       6.8308   2.8263e-05
Cluster359     COVAR   2783   16231        25.18     0.041251       7.2904   0.00027721
Cluster295     COVAR   2784   16231        27.24     0.047345       6.8427   3.4536e-05
Cluster360     COVAR   2784   16231       25.524     0.042169       7.4527    0.0003086
Cluster295     COVAR   2785   16231       27.791     0.048304       6.8219   2.3273e-05
Cluster370     COVAR   2785   16231       28.933     0.040222       8.4528   0.00031085
Cluster295     COVAR   2786   16231       28.938     0.050298       6.7903   1.0219e-05
Cluster377     COVAR   2786   16231       24.048     0.039291       6.9522   0.00027195
Cluster295     COVAR   2787   16231       28.703     0.049888       6.7867   1.1808e-05
Cluster386     COVAR   2787   16231       25.749     0.047176         6.08   1.1508e-05
Cluster295     COVAR   2788   16231       27.821     0.048356       6.8226   2.2881e-05
Cluster388     COVAR   2788   16231       20.191     0.039525       6.0006   0.00038404
Cluster295     COVAR   2789   16231        25.98     0.045156       6.8458   7.4166e-05
Cluster389     COVAR   2789   16231       37.062      0.05455       8.1485   2.7304e-06
Cluster295     COVAR   2790   16231       27.346     0.047531       6.8157   3.0245e-05
Cluster396     COVAR   2790   16231       28.541     0.049527       6.8119    1.405e-05
Cluster295     COVAR   2791   16231       27.367     0.047566       6.8513   3.2616e-05
Cluster403     COVAR   2791   16231       19.915     0.036244        6.396   0.00092599
Cluster295     COVAR   2792   16231        26.46      0.04599       6.8911   6.1896e-05
Cluster404     COVAR   2792   16231       32.146     0.037118       9.9318    0.0006063
Cluster295     COVAR   2793   16231       27.994     0.048657       6.8043   1.9552e-05
Cluster405     COVAR   2793   16231       39.045     0.046913       9.9148   4.1292e-05
Cluster295     COVAR   2794   16231       29.063     0.050514        6.784   9.2469e-06
Cluster410     COVAR   2794   16231        18.77     0.043288       4.7897   4.4733e-05
Cluster295     COVAR   2795   16231       27.967     0.048609       6.8204   2.0749e-05
Cluster415     COVAR   2795   16231       22.151     0.036712       6.7795   0.00054418
Cluster295     COVAR   2796   16231       27.539     0.047865        6.828   2.7674e-05
Cluster416     COVAR   2796   16231       23.583     0.042691       6.7146   0.00022302
Cluster295     COVAR   2797   16231       27.975     0.048623       6.8205   2.0649e-05
Cluster417     COVAR   2797   16231       24.438     0.038388       7.5039   0.00056502
Cluster295     COVAR   2798   16231       28.559     0.049638       6.7935   1.3214e-05
Cluster419     COVAR   2798   16231       34.793     0.045704        9.097     6.58e-05
Cluster295     COVAR   2799   16231        25.69     0.044651       6.8758   9.3828e-05
Cluster422     COVAR   2799   16231       38.485     0.049184       9.3963   2.1175e-05
Cluster295     COVAR   2800   16231       24.388     0.042389       6.8881   0.00020035
Cluster424     COVAR   2800   16231       49.724     0.057687       10.212   5.6755e-07
Cluster295     COVAR   2801   16231       26.313     0.045734       6.9394    7.513e-05
Cluster425     COVAR   2801   16231       27.431     0.033679       9.7299    0.0024104
Cluster295     COVAR   2802   16231       25.821     0.044879       6.8434   8.0981e-05
Cluster426     COVAR   2802   16231       51.431     0.056763       10.783   9.3256e-07
Cluster295     COVAR   2803   16231       28.434     0.049422       6.7997   1.4567e-05
Cluster427     COVAR   2803   16231       31.395      0.04098       8.7643   0.00017104
Cluster295     COVAR   2804   16231       25.118     0.043658       6.8849   0.00013253
Cluster428     COVAR   2804   16231       40.703     0.052133       9.3022   6.1045e-06
Cluster295     COVAR   2805   16231       27.049     0.047014       6.8508   3.9571e-05
Cluster439     COVAR   2805   16231       22.182      0.04035       6.4799   0.00031036
Cluster296     COVAR   2806   16231       32.922     0.051067       7.5057   5.8114e-06
Cluster305     COVAR   2806   16231       18.159     0.045268       4.4768   2.5078e-05
Cluster296     COVAR   2807   16231       32.715     0.050745       7.5222   6.8905e-06
Cluster306     COVAR   2807   16231       17.671     0.037813       5.3349   0.00046395
Cluster296     COVAR   2808   16231       32.501     0.050414       7.5298   7.9942e-06
Cluster307     COVAR   2808   16231       18.848     0.038133       5.7709   0.00054669
Cluster296     COVAR   2809   16231       33.347     0.051726       7.5049   4.4677e-06
Cluster311     COVAR   2809   16231       14.354     0.042749       4.1571   0.00027821
Cluster296     COVAR   2810   16231       34.933     0.054186       7.4879   1.5571e-06
Cluster328     COVAR   2810   16231       25.643     0.043572       6.7681   7.6039e-05
Cluster296     COVAR   2811   16231       33.192     0.051485       7.5048   4.9154e-06
Cluster332     COVAR   2811   16231       27.779     0.044618       7.4836   0.00010327
Cluster296     COVAR   2812   16231       31.311     0.048568        7.572   1.7853e-05
Cluster359     COVAR   2812   16231       24.471     0.040089       7.3105   0.00040913
Cluster296     COVAR   2813   16231       31.394     0.048697       7.5662   1.6791e-05
Cluster360     COVAR   2813   16231       25.281     0.041768       7.4546   0.00034881
Cluster296     COVAR   2814   16231       31.136     0.048297       7.5875   2.0466e-05
Cluster370     COVAR   2814   16231       27.378      0.03806       8.5045   0.00064437
Cluster296     COVAR   2815   16231       33.506     0.051972       7.5017    4.012e-06
Cluster377     COVAR   2815   16231       24.222     0.039575       6.9478   0.00024574
Cluster296     COVAR   2816   16231       32.679      0.05069       7.5086   6.7927e-06
Cluster386     COVAR   2816   16231       25.378     0.046495        6.085   1.5298e-05
Cluster296     COVAR   2817   16231       32.252     0.050027       7.5346   9.3941e-06
Cluster388     COVAR   2817   16231       20.258     0.039655       5.9946   0.00036447
Cluster296     COVAR   2818   16231        30.22     0.046876       7.5612   3.2292e-05
Cluster389     COVAR   2818   16231       37.007     0.054469       8.1413   2.7664e-06
Cluster296     COVAR   2819   16231       31.714     0.049192       7.5291    1.274e-05
Cluster396     COVAR   2819   16231       28.559     0.049557       6.8071   1.3713e-05
Cluster296     COVAR   2820   16231       31.346     0.048622       7.5887   1.8213e-05
Cluster403     COVAR   2820   16231       19.443     0.035385       6.4086    0.0012098
Cluster296     COVAR   2821   16231       30.113      0.04671       7.6575   4.2259e-05
Cluster404     COVAR   2821   16231       30.933     0.035718       9.9835   0.00097484
Cluster296     COVAR   2822   16231       31.403     0.048711         7.55   1.6065e-05
Cluster405     COVAR   2822   16231       37.614     0.045193       9.9519   7.8927e-05
Cluster296     COVAR   2823   16231       34.742      0.05389       7.4874   1.7593e-06
Cluster410     COVAR   2823   16231       19.679     0.045386       4.7819   1.9452e-05
Cluster296     COVAR   2824   16231        32.37     0.050211       7.5338   8.7344e-06
Cluster415     COVAR   2824   16231       22.186     0.036769       6.7741   0.00052958
Cluster296     COVAR   2825   16231       32.103     0.049796       7.5344   1.0258e-05
Cluster416     COVAR   2825   16231       23.815     0.043112       6.7024   0.00019095
Cluster296     COVAR   2826   16231       32.038     0.049695       7.5486   1.1047e-05
Cluster417     COVAR   2826   16231       23.993     0.037689       7.5127   0.00070403
